13 	 8 	 -0.196 	 -0.909 	  0.043 	  0.005 
13 	 9 	 -0.579 	 -0.869 	  0.126 	  0.015 
13 	 10 	 -0.937 	 -0.791 	  0.203 	  0.024 
13 	 11 	 -1.254 	 -0.679 	  0.272 	  0.032 
13 	 12 	 -1.516 	 -0.537 	  0.329 	  0.038 
13 	 13 	 -1.712 	 -0.372 	  0.372 	  0.043 
13 	 14 	 -1.833 	 -0.190 	  0.398 	  0.046 
13 	 15 	 -1.874 	 -0.000 	  0.407 	  0.047 
13 	 16 	 -1.833 	  0.190 	  0.398 	  0.046 
13 	 17 	 -1.712 	  0.372 	  0.372 	  0.043 
13 	 18 	 -1.516 	  0.537 	  0.329 	  0.038 
13 	 19 	 -1.254 	  0.679 	  0.272 	  0.032 
13 	 20 	 -0.937 	  0.791 	  0.203 	  0.024 
13 	 21 	 -0.579 	  0.869 	  0.126 	  0.015 
13 	 22 	 -0.196 	  0.909 	  0.043 	  0.005 
13 	 23 	  0.196 	  0.909 	 -0.043 	  0.005 
13 	 24 	  0.579 	  0.869 	 -0.126 	  0.015 
13 	 25 	  0.937 	  0.791 	 -0.203 	  0.024 
13 	 26 	  1.254 	  0.679 	 -0.272 	  0.032 
